BIBLIOTHEQUE/03_COMP-REAS/ARC-NCA- Towards Developmental Solutions to the Abstraction and Reasoning Corpus/ARC-NCA- Towards Developmental Solutions to the Abstraction and Reasoning Corpus.md	321	Table 6: Mean log(loss) and solve rate for all six CA union variations with loosened loss threshold.
BIBLIOTHEQUE/03_COMP-REAS/ARC-NCA- Towards Developmental Solutions to the Abstraction and Reasoning Corpus/ARC-NCA- Towards Developmental Solutions to the Abstraction and Reasoning Corpus.md	323	solution produced by EngramNCA v3. We can see that the model has the general concepts to solve the problem correctly. However, three pixels are miscolored in regions with much open space. This indicates an edge case t...
BIBLIOTHEQUE/03_COMP-REAS/ARC-NCA- Towards Developmental Solutions to the Abstraction and Reasoning Corpus/ARC-NCA- Towards Developmental Solutions to the Abstraction and Reasoning Corpus.md	329	Figure 12 depicts an example of a partial reasoned solution produced by the EngramNCA v4 model. Here we can see the model learns one of the two reasoning steps, that of growing *a* pattern of the correct shape on the ...
BIBLIOTHEQUE/03_COMP-REAS/ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory/ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory.md	20	Figure 1: **Instance-Level vs. Abstract Concepts Example.** Each ARC-AGI Chollet (2019) puzzle requires inferring the transformation rule for a set of input/output pixel grids. Here, Puzzle 1 instantiates $(A \wedge B...
BIBLIOTHEQUE/03_COMP-REAS/ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory/ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory.md	26	We evaluate on ARC-AGI, where simple pixel-grid operations compose into a vast task space, and solving tasks requires compositional reasoning rather than memorizing individual patterns, making it a natural testbed for...
BIBLIOTHEQUE/03_COMP-REAS/ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory/ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory.md	114	**Benchmark Selection.** We evaluate our proposed framework on ARC-AGI-1 (Chollet, 2019), a benchmark explicitly designed to evaluate intelligence as "efficient acquisition of new skills" instead of "fixed possession/...
BIBLIOTHEQUE/03_COMP-REAS/ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory/ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory.md	135	Table 1: **Main Results.** ArcMemo-PS yields the best results and scales with additional compute. Bracketed values represent standard deviation. See additional score details in Table 4.
BIBLIOTHEQUE/03_COMP-REAS/ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory/ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory.md	141	As seen in Table 1, ArcMemo-PS achieves the best official score with standard compute <sup>2</sup> and still benefits from additional scaling in both parallel samples and sequential retries. Table 4 shows complete det...
BIBLIOTHEQUE/03_COMP-REAS/ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory/ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory.md	156	Table 2: **Selection Ablation.** Ablating the reasoning-based selection mechanism from ArcMemo-PS reduces overall performance, showing selection is useful for downstream performance.
BIBLIOTHEQUE/03_COMP-REAS/ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory/ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory.md	162	better performance of the with-selection setting (as seen in Table 2) suggests that, in addition to allowing memory to grow without overwhelming context in both the abstraction and inference phases, it also helps down...
BIBLIOTHEQUE/03_COMP-REAS/ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory/ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory.md	180	Table 3: **Continual Memory Learning.** Comparing otherwise identical memory systems, we find that with sequential inference compute scale (at high retry depth), continually updating memory with new self-generated sol...
BIBLIOTHEQUE/03_COMP-REAS/ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory/ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory.md	182	Results from our experiment comparing ArcMemo-OE with a version that updates *during* evaluation (every 10 problems; Table 3) show that our memory system's performance improves with continual updates—a key requirement...
BIBLIOTHEQUE/03_COMP-REAS/Autoregressive Modeling as Iterative Latent Equilibrium (Equilibrium Transformers, EqT)/Autoregressive Modeling as Iterative Latent Equilibrium (Equilibrium Transformers, EqT).md	306	Table 1 summarizes how Equilibrium Transformers differ from related approaches.
BIBLIOTHEQUE/03_COMP-REAS/Autoregressive Modeling as Iterative Latent Equilibrium (Equilibrium Transformers, EqT)/Autoregressive Modeling as Iterative Latent Equilibrium (Equilibrium Transformers, EqT).md	310	Table 1: Comparison of iterative refinement methods in sequence modeling.
BIBLIOTHEQUE/03_COMP-REAS/Autoregressive Modeling as Iterative Latent Equilibrium (Equilibrium Transformers, EqT)/Autoregressive Modeling as Iterative Latent Equilibrium (Equilibrium Transformers, EqT).md	571	Table 2: Binary parity task: per-token accuracy (%) across sequence lengths. EqT uses K=32 refinement iterations at test time. Best results in **bold**. $\Delta$ denotes improvement of EqT over Standard. Results avera...
BIBLIOTHEQUE/03_COMP-REAS/Autoregressive Modeling as Iterative Latent Equilibrium (Equilibrium Transformers, EqT)/Autoregressive Modeling as Iterative Latent Equilibrium (Equilibrium Transformers, EqT).md	597	Table 2 presents the main results. We observe a clear pattern that aligns with our theoretical predictions:
BIBLIOTHEQUE/03_COMP-REAS/Autoregressive Modeling as Iterative Latent Equilibrium (Equilibrium Transformers, EqT)/Autoregressive Modeling as Iterative Latent Equilibrium (Equilibrium Transformers, EqT).md	607	A notable finding is that K=8 and K=32 iterations yield identical accuracy (Table 2). This indicates that the refinement process converges in fewer than 8 steps, consistent with the linear convergence guarantee of The...
BIBLIOTHEQUE/03_COMP-REAS/Beyond A-- Planning with Transformers/Beyond A-- Planning with Transformers.md	15	Transformer-based architectures (Vaswani et al., 2017) have demonstrated impressive performance in different tasks, including holding conversations at the human level (Shuster et al., 2022; OpenAI, 2022, 2023; Touvron...
BIBLIOTHEQUE/03_COMP-REAS/Beyond A-- Planning with Transformers/Beyond A-- Planning with Transformers.md	102	Figure 1 Expressing a planning task in token sequences. (a): A $3 \times 3$ maze navigation task where the goal is to find a the shortest path from start to goal without entering a wall cell. (b): The $3 \times 3$ maz...
BIBLIOTHEQUE/03_COMP-REAS/Beyond A-- Planning with Transformers/Beyond A-- Planning with Transformers.md	108	Figure 1 provides an overview of our synthetic dataset generation process. We consider two domains: maze navigation (Figure 1(a)) and solving Sokoban puzzles (Figure 5 in Appendix C). In maze navigation, the goal is t...
BIBLIOTHEQUE/03_COMP-REAS/Beyond A-- Planning with Transformers/Beyond A-- Planning with Transformers.md	118	In the maze example in Figure 1(a), each node corresponds to an empty (non-wall) grid cell. For each node, the algorithm computes a heuristic value and a cost from start value. At any given iteration, which node is se...
BIBLIOTHEQUE/03_COMP-REAS/Beyond A-- Planning with Transformers/Beyond A-- Planning with Transformers.md	154	#### 4.1 Maze navigation
BIBLIOTHEQUE/03_COMP-REAS/Beyond A-- Planning with Transformers/Beyond A-- Planning with Transformers.md	156	In the first experiment set, we train a set of encoder-decoder Transformer models to predict optimal plans for maze navigation tasks. We vary the training dataset size and model size (the number of optimized parameter...
BIBLIOTHEQUE/03_COMP-REAS/Beyond A-- Planning with Transformers/Beyond A-- Planning with Transformers.md	164	Figure 2 Predicting intermediate computation steps leads to robust performance in the low data regime. For each model, the number of free parameters (indicated in millions of parameters with "15M", "46M", and "175M") ...
BIBLIOTHEQUE/03_COMP-REAS/Beyond A-- Planning with Transformers/Beyond A-- Planning with Transformers.md	180	Lastly, Figure 2(c) illustrates how a task's difficulty influences the performance of each model. Here, we focus again on the dataset generated by non-deterministic $A^*$ , and consider the number of correctly solved ...
BIBLIOTHEQUE/03_COMP-REAS/Beyond A-- Planning with Transformers/Beyond A-- Planning with Transformers.md	182	**Table 1 Test set performance in the Sokoban tasks.** Over 200 unseen test Sokoban tasks, we report percentage of solved and optimally solved test tasks. For sequences ending in either an optimal and correct plan we ...
BIBLIOTHEQUE/03_COMP-REAS/Beyond A-- Planning with Transformers/Beyond A-- Planning with Transformers.md	195	computation is required to find an optimal solution plan. While the solution-only model's performance drops rapidly as the tasks become more challenging, the search-augmented models maintain a comparably high accuracy...
BIBLIOTHEQUE/03_COMP-REAS/Beyond A-- Planning with Transformers/Beyond A-- Planning with Transformers.md	201	To test if similar results can be obtained on a different and more complex task with a different tokenization pattern and different transition structure, we repeat our experiments for Sokoban puzzles using our non-det...
BIBLIOTHEQUE/03_COMP-REAS/Beyond A-- Planning with Transformers/Beyond A-- Planning with Transformers.md	220	As reported in Table 1, fine-tuning the model resulted in a significant performance improvement, reducing the rate of incorrect and non-optimal solutions by 40% and 30% respectively. The Success Weighted by Cost (SWC)...
BIBLIOTHEQUE/03_COMP-REAS/Beyond A-- Planning with Transformers/Beyond A-- Planning with Transformers.md	222	The results reported in Figure 3 and in Table 1 only compare each model's performance on test tasks that were either correctly or optimally solved. To test if a model overfits only on easier test tasks with shorter ex...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	25	Despite this progress, ARC-AGI-1 exhibited vulnerabilities: some tasks were solvable via brute-force search or memorization of visual templates. To address these weaknesses, the ARC Prize released ARC-AGI-2 in March 2...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	49	The Abstraction and Reasoning Corpus for Artificial General Intelligence (ARC-AGI-1) was introduced by Chollet [1] as a benchmark designed to measure an AI system's ability to efficiently acquire new skills and solve ...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	61	Building on the challenges posed by ARC-AGI-2, a variety of methodological approaches can be employed to tackle the benchmark [12]. These include hybrid neuro-symbolic systems that combine perceptual learning with exp...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	79	#### 2.2.3 Challenges of Grid Scale
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	99	ARC Lang Solver[7] is an asynchronous pipeline for tackling Abstraction and Reasoning Corpus (ARC) puzzles with language models. It iteratively prompts models to write instructions, tests those instructions on the tra...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	116	- Final predictions return\_answer replays the strongest instructions with final\_follow\_model to generate multiple outputs per test grid. If ground-truth solutions are supplied, evaluate\_solutions computes accuracy...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	120	We propose a four-stage neuro-symbolic (NS) pipeline that integrates deterministic symbolic perception with neurally guided reasoning and generation. Our approach is founded on the principle of decomposition: we separ...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	124	- 1. **Symbolic Object Detection:** Converts the raw $N \times M$ pixel grids into a structured scene graph of symbolic objects and their properties.
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	133	The first stage converts the raw pixel grid into a structured symbolic scene graph. This process is entirely deterministic, ensuring that identical perceptual inputs always produce identical symbolic outputs, which is...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	135	We first profile the grid to identify the background color, which is defined as the most frequent pixel color (typically '0' or black). Then, a Breadth-First Search (BFS) algorithm iterates over all non-background pix...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	139	- Spatial Properties: Coordinates of the boundary box $(y_{min}, x_{min}, y_{max}, x_{max})$ , centroid (mean x, y) and pixel count (area).
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	140	- Geometric Properties: A pixel-geometry hash (for fast identity comparison) and a list of relative pixel coordinates.
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	144	The average dimension of the grid in the ARC-AGI-2 subset that we used was 20. This stage transforms a $20 \times 20$ grid of 400 pixels into a structured list of, for example, "3 objects," each with a precise set of ...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	199	- 1. All training input/output grid pairs.
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	200	- 2. The full test input grid.
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	203	The prompt explicitly instructs Grok-4 to: "Use the provided symbolic hint to formulate a step-by-step plan. This hint is believed to be the correct logic. Apply this plan to the test input grid. Output only the final...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	207	We then apply a pixel-wise majority vote across the 5 candidate grids. For each cell (i, j), we tally the 5 proposed colors and select the most frequent one. In our analysis of solved tasks, we found that typically 3-...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	219	We evaluate our neuro-symbolic flow on the ARC-AGI-2 benchmark and compare its performance against both pure neural approaches and competing hybrid systems. Table 1 presents results on the official leaderboard as of O...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	237	Table 1: ARC-AGI-2 leaderboard comparison as of November 03, 2025. Our neuro-symbolic flow achieves the highest score among all systems, demonstrating the effectiveness of combining symbolic reasoning with neural gene...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	267	Table 2: Ablation study of the Compositional Reasoner on the ARC-AGI-2 public evaluation set. $T_{sym}/C_{sym}$ represent the latency/cost of our symbolic hint pipeline. $T_{llm}/C_{llm}$ represent the latency/cost of...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	269	The results, presented in Table 2, clearly demonstrate the independent value of each component and the associated trade-offs.
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	288	| Compositional Reasoner (Alone, from Table 1) | 20.4 |
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	290	Table 3: Performance comparison of the final ensemble model against its individual solver components on the ARC-AGI-2 public evaluation set (pass@2). Scores for the Full Model and ARC Lang Solver are illustrative plac...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	292	As shown in Table 3, the Meta-Classifier ensemble (illustrative score of 30.8%) outperforms either of the individual solvers, demonstrating the effectiveness of combining their distinct approaches. This aligns with th...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	296	**Symbolic Hints:** The most significant performance drop occurs when the symbolic hints are removed. The score falls from 24.4% to 17.5% (a 7.0 percentage point decrease), even when the robust self-consistency mechan...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	298	**Self-Consistency:** Removing the self-consistency voting mechanism also results in a notable performance decrease, with the score dropping from 24.4% to 20.5% (a 4.0 percentage point decrease). This finding indicate...
BIBLIOTHEQUE/03_COMP-REAS/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2/Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.md	302	The performance gains of our full model come at the highest computational cost. As shown in Table 2, the two primary cost drivers are the symbolic pipeline and the self-consistency mechanism.
BIBLIOTHEQUE/03_COMP-REAS/Combining Induction and Transduction for Abstract Reasoning/Combining Induction and Transduction for Abstract Reasoning.md	75	Instantiating the framework for ARC. Every input from $\mathcal{X}$ and output from $\mathcal{Y}$ is a 2D grid ranging from 1–30 pixels per side, with each pixel containing one of ten colors. Because ARC tasks are hig...
BIBLIOTHEQUE/03_COMP-REAS/Combining Induction and Transduction for Abstract Reasoning/Combining Induction and Transduction for Abstract Reasoning.md	92	- 2. A Python function $transform\_grid$ corresponding to the function f in the manuscript, which maps each input grid of a specific ARC task to its corresponding output grid.
BIBLIOTHEQUE/03_COMP-REAS/Combining Induction and Transduction for Abstract Reasoning/Combining Induction and Transduction for Abstract Reasoning.md	141	Stronger LLMs make better synthetic data, and induction is more sensitive to data quality. To save costs, the previous results all used GPT40-mini to generate synthetic data. To understand the value of stronger models...
BIBLIOTHEQUE/03_COMP-REAS/Combining Induction and Transduction for Abstract Reasoning/Combining Induction and Transduction for Abstract Reasoning.md	158	We call our resulting systems BARC. Table 2 shows the performance of various BARC models. Both transduction and induction are effective, with induction solving slightly more problems, until adding test-time training/r...
BIBLIOTHEQUE/03_COMP-REAS/Combining Induction and Transduction for Abstract Reasoning/Combining Induction and Transduction for Abstract Reasoning.md	160	Table 2: % validation tasks correctly solved in 2 tries. Human results from LeGris et al. (2024).
BIBLIOTHEQUE/03_COMP-REAS/Combining Induction and Transduction for Abstract Reasoning/Combining Induction and Transduction for Abstract Reasoning.md	184	**Scaling down our method.** Our flagship model is too expensive to run on the private test set hosted by Kaggle. We scale down by omitting test-time training, only sampling 336 programs, and reducing the transduction...
BIBLIOTHEQUE/03_COMP-REAS/Combining Induction and Transduction for Abstract Reasoning/Combining Induction and Transduction for Abstract Reasoning.md	186	Table 3: Smaller version of our model evaluated on the private test and public validation splits
BIBLIOTHEQUE/03_COMP-REAS/Combining Induction and Transduction for Abstract Reasoning/Combining Induction and Transduction for Abstract Reasoning.md	236	**How to represent input-output mappings.** Our seeds include: (1) a grid transformation program, (2) an input generator, and (3) natural language descriptions for both (1) and (2). Practically, this representation al...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	35	- Inherent efficiency advantages under compute matching. Even after reallocating saved FLOPs, given compression ratio R, ConceptMoE reduces attention map computation by up to $R^2 \times$ and KV cache by up to $R \tim...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	145	We now quantify the reduction in attention map computation and kv cache for the three schemes, which represents an inherent advantage of ConceptMoE. In standard MoE, the attention map computation for the concept model...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	147	**Table 1** Attention map computation and KV cache comparison
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	171	**Results** Table 2 presents the main results comparing ConceptMoE against standard MoE baselines. Both model pairs maintain identical total parameters and per-token FLOPs, differing only in compute allocation strateg...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	177	**Model configurations** We investigate the potential of concept representations as inputs for vision-language model (VLM). We conduct experiments on MoE-A2.5B-60B and ConceptMoE-A2.5B-60B. The vision encoder uses a s...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	181	Table 2
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	184	Details see Table 8.
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	194	**Training Protocol** We first pretrain the LLM on 500B tokens, then integrate a pretrained NaViT and a randomly initialized linear projection layer. The VLM continues training for 200B tokens on a mixture of high-qua...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	198	**Figure 2** Training dynamics of loss and compression ratio. (a) Loss difference between ConceptMoE and MoE during language model pretraining (PT). (b) Loss difference during multimodal continue training (CT), separa...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	200	**Results** Figure 2 shows training dynamics. During PT (a), ConceptMoE achieves 0.01 lower loss than MoE. In multimodal CT (b), this gap increases to 0.017 for text data and 0.012 for image-text data. This difference...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	202	Tables 3, 4, and 5 present downstream results with average compression ratios of 2.27, 2.0, and 2.0 respectively. ConceptMoE outperforms MoE by 0.9 points on text benchmarks, 2.3 on long context, and 0.6 on multimodal...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	208	**Table 3** Text benchmark results on OpenBench. Comp.: Comprehensive Evaluation, Spec.: Specialized Knowledge, Know.: Knowledge. Details see Table 9.
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	215	Table 4 Long context evaluation results. LC: Long context, Sum.: Summary, Underst: Understanding.
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	239	**Table 5** Vision-language benchmark results. Reason.: Reasoning, Desc. Halluc.: Description Hallucinations, Q&A: Image Question and Answer, Comp.: Comprehensive Bench.
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	254	Table 6 presents post-SFT performance. ConceptMoE-top15 achieves a modest 0.4 point improvement over MoE, while ConceptMoE-top11-loop8 shows substantial gains of 5.5 points overall, with particularly strong improvemen...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	256	Table 6 CT results comparison on Open Benchmark. Comp. Eval.: Comprehensive Evaluation, FS: From Scratch.
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	337	Table 7 demonstrates that noise improves downstream performance despite higher training loss. ConceptMoE with $\tau=4$ achieves 30.3 average score (+1.4 over baseline), with stronger Bernoulli noise proving most effec...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	347	**Table 7** Model performance comparison on OpenBench for different noise strategies. Comp.: Comprehensive Evaluation, Spec.: Specialized Knowledge, Know.: Knowledge. Comp.: Comprehensive Evaluation, Reason.: Reasonin...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	426	We provide the evaluation datasets included in each category of OpenBench. Table 8 details the relatively easy evaluation sets used for models with 12B and 24B total parameters. Table 9 includes both easy and hard eva...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	428	Table 8 Open benchmarks Easy across different domains
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	434	Table 9 Open benchmarks across different domains
