BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	86	alibi	| | FLOATER (Liu et al., 2020) | Embedding | ✓ | Add | Initial | || | | Shaw et al. (2018) | Embedding | ✓ | Add | Every | || | | T5 Family | | | | | || | | T5 Bias (Raffel et al., 2020) | Bias | ✓ | Add | Every | || | | ALiBi (Press et al., 2021) | Bias | × | Add | Every | || | Й | KERPLE (Chi et al., 2022) | Bias | ✓ | Add | Every | || | RF | SANDWICH (Chi et al., 2023b) | Embedding | × | Add | Every | || | | FIRE (Li et al., 2023b) | Bias | ✓ | Add | Every | || | | CAPE (Zheng et al., 2024) | Bias | ✓ | Add | Every |
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	91	rope	| Й | KERPLE (Chi et al., 2022) | Bias | ✓ | Add | Every | || | RF | SANDWICH (Chi et al., 2023b) | Embedding | × | Add | Every | || | | FIRE (Li et al., 2023b) | Bias | ✓ | Add | Every | || | | CAPE (Zheng et al., 2024) | Bias | ✓ | Add | Every | || | | RoPE Family | | | | | || | | RoPE (Su et al., 2024) | Embedding | × | Multiply | Every | || | | <b>xPOS</b> (Sun et al., 2023) | Embedding | × | Multiply | Every | || || Table 1: A list of extrapolatable PEs. **Bolded** methods are proposed or widely adopted for LLMs. *Manifestation* shows how the position infomation is introduced. *Learnable* shows whether it can adjust based on the input. *Integration* shows how the position representat...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	92	rope	| RF | SANDWICH (Chi et al., 2023b) | Embedding | × | Add | Every | || | | FIRE (Li et al., 2023b) | Bias | ✓ | Add | Every | || | | CAPE (Zheng et al., 2024) | Bias | ✓ | Add | Every | || | | RoPE Family | | | | | || | | RoPE (Su et al., 2024) | Embedding | × | Multiply | Every | || | | <b>xPOS</b> (Sun et al., 2023) | Embedding | × | Multiply | Every | || || Table 1: A list of extrapolatable PEs. **Bolded** methods are proposed or widely adopted for LLMs. *Manifestation* shows how the position infomation is introduced. *Learnable* shows whether it can adjust based on the input. *Integration* shows how the position representations are integrated with token representations. *Injection Lay...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	93	other_variant	| | FIRE (Li et al., 2023b) | Bias | ✓ | Add | Every | || | | CAPE (Zheng et al., 2024) | Bias | ✓ | Add | Every | || | | RoPE Family | | | | | || | | RoPE (Su et al., 2024) | Embedding | × | Multiply | Every | || | | <b>xPOS</b> (Sun et al., 2023) | Embedding | × | Multiply | Every | || || Table 1: A list of extrapolatable PEs. **Bolded** methods are proposed or widely adopted for LLMs. *Manifestation* shows how the position infomation is introduced. *Learnable* shows whether it can adjust based on the input. *Integration* shows how the position representations are integrated with token representations. *Injection Layer* shows the injecting position PE. || || been the predominant avenue ...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	103	sinusoidal_absolute	Basically, absolute positional encodings (APEs) map each position to a unique representation and integrate it with corresponding word embedding, while relative positional encodings (RPEs) encode the relative distance between tokens and directly inject it into the attention module. Besides, RPEs usually keep modifications independent of value vectors and leaves them not entangled with position information. Hence, position information of RPEs can be scalars and usually recurs at each layer. Figure 2 illustrates these general differences. We divide Table 1 and this section based on whether the PE is absolute or relative, as existing research suggests this distinction significantly impacts le...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	116	learned_absolute	(7) || || This equation is the basis of many other PEs. || || However, researchers subsequently found that sinusoidal APE is hard to extrapolate (Dai et al., 2019; Neishi and Yoshinaga, 2019). Hence, a wide variety of APEs have been proposed to enhance sinusoidal APE and extrapolation of Transformers from different perspectives, either trying to integrate shift invariance in sinusoidal APE (§3.1.1) or aiming to generate position embeddings varying smoothly with position indices (§3.1.2). || || # 3.1.1 Integrating Shift Invariance || || Taking inspiration from the three properties of PEs proposed by Wang et al. (2020), Kiyono et al. (2021) speculated superior extrapolation performance come...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	120	learned_absolute	However, researchers subsequently found that sinusoidal APE is hard to extrapolate (Dai et al., 2019; Neishi and Yoshinaga, 2019). Hence, a wide variety of APEs have been proposed to enhance sinusoidal APE and extrapolation of Transformers from different perspectives, either trying to integrate shift invariance in sinusoidal APE (§3.1.1) or aiming to generate position embeddings varying smoothly with position indices (§3.1.2). || || # 3.1.1 Integrating Shift Invariance || || Taking inspiration from the three properties of PEs proposed by Wang et al. (2020), Kiyono et al. (2021) speculated superior extrapolation performance comes from *shift invariance*, the property of a function to not c...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	122	learned_absolute	# 3.1.1 Integrating Shift Invariance || || Taking inspiration from the three properties of PEs proposed by Wang et al. (2020), Kiyono et al. (2021) speculated superior extrapolation performance comes from *shift invariance*, the property of a function to not change its output even if its input is shifted. Aiming to incorporate the benefit of shift invariance in sinusoidal APE, they simply shift every position index of a sequence by a random offset k during training, which prevents the model from using absolute positions and instead encourages the use of relative positions. || || Following a similar idea, Likhomanenko et al. (2021) took it a step further by leveraging continuous signals. I...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	126	learned_absolute	Following a similar idea, Likhomanenko et al. (2021) took it a step further by leveraging continuous signals. In addition to shifting every position index of APE by an identical random offset, which they call *global shift*, they also introduced *local shift*, i.e., shifting each position index by a different random shift, and *global scaling*, i.e., scaling every position index by an identical random scalar, to further prevent capturing spontaneous correlations and memorizing distances. || || #### 3.1.2 Enhancing Smoothness || || Apart from above relatively straightforward methods based on sinusoidal APE, there are several APEs taking quite different theoretical avenues to enhance length...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	135	learned_absolute	(8) || || ![](_page_3_Figure_0.jpeg) || || Figure 2: General differences between APE (left part) and RPE (right part), where orange denotes elements holding position information. || || where amplitude $\mathbf{r} = [r_{j,1}, \dots, r_{j,d}]$ , frequency $\boldsymbol{\omega} = [\omega_{j,1}, \dots, \omega_{j,d}]$ and initial phrase $\boldsymbol{\theta} = [\theta_{j,1}, \dots, \theta_{j,d}]$ are all trainable. In addition to representing positions in complex plane for the first time, multiplying position embeddings with word embeddings is another of their innovations. || || An alternative approach is to directly capture the dynamics between position representations. Liu et al. (2020) introd...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	146	learned_absolute	(9) || || with an initial vector p(0), where $p(t) : \mathbb{R}_+ \mapsto \mathbb{R}^d$ is the continuous version of the discrete sequences $\{p_i\}$ . $h(\tau, p(\tau); \theta_h)$ , which is the "latent force" that drives the changes from $p_i$ to $p_{i+1}$ , is actually a neural network parameterized by $\theta_h$ and takes in the previous state $(\tau, p(\tau))$ . || || **Highlights:** As the first PE for Transformer, sinusoidal APE has a significant impact on PEs thereafter, despite its poor extrapolation. To improve this, researchers either leverage random shift to incorporate shift invariance in sinusoidal APE or generate position embeddings varying smoothly with position. Among the...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	160	learned_absolute	Among the first, Shaw et al. (2018) introduced the idea of RPE based on above formulation. Specifically, they concretized Equation 10 as || || $$\boldsymbol{q}_i \boldsymbol{k}_i^T = (\boldsymbol{x}_i \boldsymbol{W}_q) (\boldsymbol{x}_j \boldsymbol{W}_k + \boldsymbol{p}_r)^T, \quad (11)$$ || || where $p_r \in \mathbb{R}^d$ is a trainable relative position embedding and $r = \operatorname{clip}(j-i,r_{\min},r_{\max})$ denotes the clipped relative position. By clipping the relative positions to a determined range, the number of position embeddings to be learned is reduced and length extrapolation is enhanced as unseen position embeddings are avoided. This RPE can also be regarded as a deriv...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	160	relative_position	Among the first, Shaw et al. (2018) introduced the idea of RPE based on above formulation. Specifically, they concretized Equation 10 as || || $$\boldsymbol{q}_i \boldsymbol{k}_i^T = (\boldsymbol{x}_i \boldsymbol{W}_q) (\boldsymbol{x}_j \boldsymbol{W}_k + \boldsymbol{p}_r)^T, \quad (11)$$ || || where $p_r \in \mathbb{R}^d$ is a trainable relative position embedding and $r = \operatorname{clip}(j-i,r_{\min},r_{\max})$ denotes the clipped relative position. By clipping the relative positions to a determined range, the number of position embeddings to be learned is reduced and length extrapolation is enhanced as unseen position embeddings are avoided. This RPE can also be regarded as a deriv...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	162	rope	$$\boldsymbol{q}_i \boldsymbol{k}_i^T = (\boldsymbol{x}_i \boldsymbol{W}_q) (\boldsymbol{x}_j \boldsymbol{W}_k + \boldsymbol{p}_r)^T, \quad (11)$$ || || where $p_r \in \mathbb{R}^d$ is a trainable relative position embedding and $r = \operatorname{clip}(j-i,r_{\min},r_{\max})$ denotes the clipped relative position. By clipping the relative positions to a determined range, the number of position embeddings to be learned is reduced and length extrapolation is enhanced as unseen position embeddings are avoided. This RPE can also be regarded as a derivation of sinusoidal APE. Following this line, more RPEs have been proposed to better model position information, such as Dai et al. (2019), Hua...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	164	learned_absolute	where $p_r \in \mathbb{R}^d$ is a trainable relative position embedding and $r = \operatorname{clip}(j-i,r_{\min},r_{\max})$ denotes the clipped relative position. By clipping the relative positions to a determined range, the number of position embeddings to be learned is reduced and length extrapolation is enhanced as unseen position embeddings are avoided. This RPE can also be regarded as a derivation of sinusoidal APE. Following this line, more RPEs have been proposed to better model position information, such as Dai et al. (2019), Huang et al. (2020) and TUPE (Ke et al., 2020). We omit them here since they are not proposed for stronger length extrapolation. || || #### 3.2.1 RoPE Famil...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	173	rope	where $\mathbf{R}_{\Theta,j-i}^d = (\mathbf{R}_{\Theta,i}^d)^T \mathbf{R}_{\Theta,j}^d$ with $\mathbf{R}_{\Theta,i}^d$ being a block-diagonal matrix with rotation matrices || || $$\begin{pmatrix} \cos i\theta_m & -\sin i\theta_m \\ \sin i\theta_m & \cos i\theta_m \end{pmatrix} \tag{13}$$ || || on its diagonal, given the parameters $\Theta = (\theta_m)_{m=1,2,\dots,d/2}$ where $\theta_m = 10000^{-2(m-1)/d}$ . Here the *base* is 10000, and $\lambda_m = 2\pi/\theta_m$ is wavelength. This method is called Rotary Position Embedding (RoPE) as intuitively it rotates key/value embeddings according to their position index: || || $$f_{\{q,k\}}(x_i,i) = \mathbf{R}_{\Theta,i}^d x_i \mathbf{W}_{\{q,k\...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	178	rope	|| $$f_{\{q,k\}}(x_i,i) = \mathbf{R}_{\Theta,i}^d x_i \mathbf{W}_{\{q,k\}}.$$ || (14) || || It is noteworthy that despite the absolute nature of this rotary process, the compatibility score and thus attention depend only on relative distance. This property together with long-term decay for intertoken product benefit length extrapolation. || || As RoPE has been widely used in popular LLMs (Touvron et al., 2023a; Jiang et al., 2023; Anil et al., 2023), there are some variants proposed to improve it. Sun et al. (2023) defined attention score expectation between two tokens at a specific distance and further attributed the poor extrapolation of RoPE to the dramatic oscillation of their attenti...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	180	rope	(14) || || It is noteworthy that despite the absolute nature of this rotary process, the compatibility score and thus attention depend only on relative distance. This property together with long-term decay for intertoken product benefit length extrapolation. || || As RoPE has been widely used in popular LLMs (Touvron et al., 2023a; Jiang et al., 2023; Anil et al., 2023), there are some variants proposed to improve it. Sun et al. (2023) defined attention score expectation between two tokens at a specific distance and further attributed the poor extrapolation of RoPE to the dramatic oscillation of their attention expectations. They proposed to fix this issue by incorporating a balancing ter...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	195	alibi	(16) || || In addition, they extended the clipping mechanism by a logarithmic bucket assignment to achieve precise discrimination of nearby positions and less precise discrimination of further positions (e.g., mapping the position indices 1-4 to themselves, 5-6 to 5, 7-8 to 6, 9-12 to 7, and so forth.), which further reduces the parameters to be learned and is beneficial for extrapolation (Chi et al., 2022). Moreover, Wennberg and Henter (2021) introduced TISE, which leverages a radial-basis function of relative distance with multiple trainable parameters to add a bias to attention scores. || || As the first PE aiming mainly for length extrapolation, ALiBi (Press et al., 2021) takes an ev...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	199	alibi	As the first PE aiming mainly for length extrapolation, ALiBi (Press et al., 2021) takes an even simpler way to represent relative position: || || $$\boldsymbol{q}_i \boldsymbol{k}_j^T = (\boldsymbol{x}_i \boldsymbol{W}_q) (\boldsymbol{x}_j \boldsymbol{W}_k)^T + m(j-i), \quad (17)$$ || || where scalar m is a head-specific slope fixed before training. It is worth noting that there is no additional learnable parameter, which leads to superior efficiency and may also contribute to better extrapolation of ALiBi. Empirical experiments on language modeling demonstrated its superiority. || || From the perspective of kernel methods, Chi et al. (2022) considered ALiBi as a triangle kernel and exte...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	201	alibi	$$\boldsymbol{q}_i \boldsymbol{k}_j^T = (\boldsymbol{x}_i \boldsymbol{W}_q) (\boldsymbol{x}_j \boldsymbol{W}_k)^T + m(j-i), \quad (17)$$ || || where scalar m is a head-specific slope fixed before training. It is worth noting that there is no additional learnable parameter, which leads to superior efficiency and may also contribute to better extrapolation of ALiBi. Empirical experiments on language modeling demonstrated its superiority. || || From the perspective of kernel methods, Chi et al. (2022) considered ALiBi as a triangle kernel and extended it to KERPLE, a framework that generalizes relative position embeddings for extrapolation by kernelizing positional differences using conditio...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	208	learned_absolute	(18) || || where $r_1, r_2$ are positive scalar parameters. || || Aware of the overfitting issue of sinusoidal APE, Chi et al. (2023b) proposed to overcome it by simplifying sinusoidal APE to a new RPE, Sandwich. Specifically, they dropped the cross terms in Equation 7 and kept the inner product of two position embeddings as position information: || || $$\boldsymbol{q}_i^T \boldsymbol{k}_j = (\boldsymbol{x}_i \boldsymbol{w}_q)^T (\boldsymbol{x}_j \boldsymbol{W}_k) + \boldsymbol{p}_i^T \boldsymbol{p}_i.$$ || (19) ||
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	213	alibi	|| $$\boldsymbol{q}_i^T \boldsymbol{k}_j = (\boldsymbol{x}_i \boldsymbol{w}_q)^T (\boldsymbol{x}_j \boldsymbol{W}_k) + \boldsymbol{p}_i^T \boldsymbol{p}_i.$$ || (19) || || It is worth noting that in this formula, $p_i^T p_j$ becomes a temporal bias term with the same decaywith-distance pattern as ALiBi, which is exactly what the authors want to achieve as they suggested this pattern is likely to be the secret to successful length extrapolation. Besides, since position embeddings here only need to interact with themselves, the authors make the dimension of them a hyperparameter to further improve performance. || || FIRE (Li et al., 2023b) integrates positional information into Transformers...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	227	alibi	However, the above methods separate positional bias from semantics completely, which may cause semantic similarity to be overshadowed by position information. Hence, Zheng et al. (2024) proposed Context-Adaptive Positional Encoding (CAPE) to integrate both semantic and positional information: || || $$\begin{aligned} \boldsymbol{q}_i \boldsymbol{k_j}^T &= (\boldsymbol{x}_i \boldsymbol{W}_q) (\boldsymbol{x}_j \boldsymbol{W}_k)^T \\ &+ f((\boldsymbol{x}_i \boldsymbol{W}_q) (\boldsymbol{x}_j \boldsymbol{W}_k)^T, b(i, j)). \end{aligned} \tag{21}$$ || || Here $f: \mathbb{R} \times \mathbb{R} \to \mathbb{R}$ is parameterized by a two-layer LeakyReLU neural network and b(i, j) come from other RPE...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	229	rope	$$\begin{aligned} \boldsymbol{q}_i \boldsymbol{k_j}^T &= (\boldsymbol{x}_i \boldsymbol{W}_q) (\boldsymbol{x}_j \boldsymbol{W}_k)^T \\ &+ f((\boldsymbol{x}_i \boldsymbol{W}_q) (\boldsymbol{x}_j \boldsymbol{W}_k)^T, b(i, j)). \end{aligned} \tag{21}$$ || || Here $f: \mathbb{R} \times \mathbb{R} \to \mathbb{R}$ is parameterized by a two-layer LeakyReLU neural network and b(i, j) come from other RPEs(e.g., ALiBi and FIRE). || || In addition to RPEs introduced previously, there are some methods cannot be categorized into RoPE or T5-bias family. He et al. (2024) introduce bilevel PE that employs two distinct PE for each position: an APE for intra-segment position to help model capture the semant...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	229	learned_absolute	$$\begin{aligned} \boldsymbol{q}_i \boldsymbol{k_j}^T &= (\boldsymbol{x}_i \boldsymbol{W}_q) (\boldsymbol{x}_j \boldsymbol{W}_k)^T \\ &+ f((\boldsymbol{x}_i \boldsymbol{W}_q) (\boldsymbol{x}_j \boldsymbol{W}_k)^T, b(i, j)). \end{aligned} \tag{21}$$ || || Here $f: \mathbb{R} \times \mathbb{R} \to \mathbb{R}$ is parameterized by a two-layer LeakyReLU neural network and b(i, j) come from other RPEs(e.g., ALiBi and FIRE). || || In addition to RPEs introduced previously, there are some methods cannot be categorized into RoPE or T5-bias family. He et al. (2024) introduce bilevel PE that employs two distinct PE for each position: an APE for intra-segment position to help model capture the semant...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	235	rope	Based on the observation that existing PEs use token as the unit of measurement, Golovneva et al. (2024) claimed that this feature prevents PEs from generalizing to higher levels of abstraction such as sentences and paragraphs. Therefore, they proposed Contextual Positional Encoding (CoPE), which allows the model to determine semantic unit (e.g., word and sentence) and assign tokens therein a same position index. Since CoPE can distribute positions to a much larger number of tokens and focus attention on semantic units at a higher level of abstraction, it exhibits stronger extrapolation. || || Highlights: Earlier RPEs had been greatly influenced by sinusoidal APEs by modifying terms in Eq...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	243	rope	Based on PEs in §3, various methods have been developed to further enhance length extrapolation of LLMs. This section is separated in response to this wave, focusing on interpolation methods and randomized PEs, as illustrated in Figure 3. || || #### 4.1 Position Interpolation || || Despite the large quantity of PEs with better extrapolation, RoPE has been most widely adopted in recent LLMs due to its superior in-distribution performance. Hence, loads of methods have been proposed to enhance the extrapolation of RoPE, the most prevalent of which is position interpolation. || || Chen et al. (2023b) firstly $^3$ introduced position interpolation for RoPE to extrapolate LLMs to longer sequenc...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	245	rope	#### 4.1 Position Interpolation || || Despite the large quantity of PEs with better extrapolation, RoPE has been most widely adopted in recent LLMs due to its superior in-distribution performance. Hence, loads of methods have been proposed to enhance the extrapolation of RoPE, the most prevalent of which is position interpolation. || || Chen et al. (2023b) firstly $^3$ introduced position interpolation for RoPE to extrapolate LLMs to longer sequences by applying linear scaling to down-scale position indices so that the maximum position index matches the previous length limit during pre-training. Formally, this method replaces RoPE f (Equation 14) by f' defined as $f'(\boldsymbol{x},i) = f...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	247	rope	Despite the large quantity of PEs with better extrapolation, RoPE has been most widely adopted in recent LLMs due to its superior in-distribution performance. Hence, loads of methods have been proposed to enhance the extrapolation of RoPE, the most prevalent of which is position interpolation. || || Chen et al. (2023b) firstly $^3$ introduced position interpolation for RoPE to extrapolate LLMs to longer sequences by applying linear scaling to down-scale position indices so that the maximum position index matches the previous length limit during pre-training. Formally, this method replaces RoPE f (Equation 14) by f' defined as $f'(\boldsymbol{x},i) = f(\boldsymbol{x},\frac{iL}{L'})$ , wher...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	252	other_variant	|| $$\theta_m^* = (b \cdot \kappa^{\frac{d}{d-2}})^{-2(m-1)/d},$$ || (22) || || where b is the original base and $\kappa$ is still the scale ratio. The core idea here is to scale high frequencies less and low frequencies more to reduce information loss of high frequencies. As NTK-aware interpolation does not scale the Fourier features || || <sup>&</sup>lt;sup>3</sup>There is a concurrent work: https://kaiokendev.github.io/til#extending-context-to-8k || || ![](_page_6_Figure_0.jpeg)
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	269	rope	(23) || || where L' is the sequence length of the current sequence, which will increase after each step. || || Either scaling position indices or modifying bases, all position representations become closer to each other, impairing LLM's ability to distinguish the positional order of close-by tokens. Besides, bloc97 (2023a) observed that some RoPE dimensions have wavelengths longer than the pre-trained context window, where they presume absolute positional information remains intact<sup>4</sup>. Hence, they proposed NTK-by-parts, which does not interpo- || || late dimensions of small wavelengths at all while always interpolating those of big ones. || || Similar observations with NTK-by-par...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	282	rope	where $\rho$ is a fixed value that is relatively small, and a and b are chosen cutoff values. This way, models will experience all values of the basis in the context length used during fine-tuning by choosing appropriate cutoff values, and are supposed to extrapolate better during inference. || || Additionally, Peng et al. (2023b) observed that by introducing a temperature t into compatibility score before Softmax, perplexity decreases consistently. Combining this finding with NTK-by-parts interpolation, they subsequently proposed YaRN that surpasses previous interpolation methods in both fine-tuned and non-fine-tuned scenarios. || || The interpolation methods reflect the critical impact ...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	284	rope	Additionally, Peng et al. (2023b) observed that by introducing a temperature t into compatibility score before Softmax, perplexity decreases consistently. Combining this finding with NTK-by-parts interpolation, they subsequently proposed YaRN that surpasses previous interpolation methods in both fine-tuned and non-fine-tuned scenarios. || || The interpolation methods reflect the critical impact of the rotary base of RoPE on length extrapolation, prompting efforts to enhance extrapolation of RoPE-based LLM by fine-tuning it with a scaled base (Xiong et al., 2023; Rozière et al., 2023; Liu et al., 2023d). However, fixed scaling factors overlook the gradual length-extension process and impai...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	503	rope	• RPEs demonstrate better in-distribution performance. On sequences with length within context window, RPEs already demonstrate better performance, compared to APEs. We explain the results as RPE is consistent with the nature of natural language (relative || || position matters rather than absolute positions). || || - RPEs demonstrate better extrapolation capability. In the length extrapolation setting that this survey concerns most, RPEs also outperform APEs due to intrinsic shift-invariance and binning strategy (for T5 bias) or exponentially decay with distance (for ALiBi and RoPE). || - · RPEs seek a balance between expressiveness (embedding-based RPE) and extrapolation (bias-based RPE...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	503	alibi	• RPEs demonstrate better in-distribution performance. On sequences with length within context window, RPEs already demonstrate better performance, compared to APEs. We explain the results as RPE is consistent with the nature of natural language (relative || || position matters rather than absolute positions). || || - RPEs demonstrate better extrapolation capability. In the length extrapolation setting that this survey concerns most, RPEs also outperform APEs due to intrinsic shift-invariance and binning strategy (for T5 bias) or exponentially decay with distance (for ALiBi and RoPE). || - · RPEs seek a balance between expressiveness (embedding-based RPE) and extrapolation (bias-based RPE...
BIBLIOTHEQUE/05_ML-FNDTNS/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding/Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.md	504	rope	|| position matters rather than absolute positions). || || - RPEs demonstrate better extrapolation capability. In the length extrapolation setting that this survey concerns most, RPEs also outperform APEs due to intrinsic shift-invariance and binning strategy (for T5 bias) or exponentially decay with distance (for ALiBi and RoPE). || - · RPEs seek a balance between expressiveness (embedding-based RPE) and extrapolation (bias-based RPE) and perplexity is in**sufficient.** As in comparisons between RPEs, we can see that bias methods (T5 bias and ALiBi) lead to lower perplexity on sequences with length both within and beyond the context window, which indicates bias methods are better at lang...
